ts_iso,ts,event,chosen,raw,dir,alpha,eligible_pros,eligible_amateurs,eligible_model_meta,eligible_model_bma,reward,counts,means,variances
2025-12-08T10:30:00+05:30,1765170000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T10:30:00+05:30,1765170000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T10:30:00+05:30,1765170000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T11:30:00+05:30,1765173600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T11:30:00+05:30,1765173600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T11:30:00+05:30,1765173600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T11:30:00+05:30,1765173600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T11:30:00+05:30,1765173600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T12:30:00+05:30,1765177200000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T12:30:00+05:30,1765177200000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T12:30:00+05:30,1765177200000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T13:30:00+05:30,1765180800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T13:30:00+05:30,1765180800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T14:30:00+05:30,1765184400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-08T14:30:00+05:30,1765184400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T09:30:00+05:30,1765252800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T10:30:00+05:30,1765256400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T10:30:00+05:30,1765256400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T11:27:53.440000+05:30,1765259873440,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T12:19:26.148000+05:30,1765262966148,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T14:47:46.774000+05:30,1765271866774,select,,,0,0.0,0,0,0,0,,,,
2025-12-09T14:49:21.121000+05:30,1765271961121,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T15:30:00+05:30,1765533600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T16:30:00+05:30,1765537200000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T17:30:00+05:30,1765540800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T17:30:00+05:30,1765540800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T18:30:00+05:30,1765544400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T18:30:00+05:30,1765544400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T18:30:00+05:30,1765544400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-12T20:30:00+05:30,1765551600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T08:30:00+05:30,1765594800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T09:30:00+05:30,1765598400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T09:30:00+05:30,1765598400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T09:30:00+05:30,1765598400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T09:30:00+05:30,1765598400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T09:30:00+05:30,1765598400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T10:30:00+05:30,1765602000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T10:30:00+05:30,1765602000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T10:30:00+05:30,1765602000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T11:30:00+05:30,1765605600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T12:30:00+05:30,1765609200000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T14:30:00+05:30,1765616400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T15:30:00+05:30,1765620000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-13T16:30:00+05:30,1765623600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T09:30:00+05:30,1766030400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T14:30:00+05:30,1766048400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T14:30:00+05:30,1766048400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T14:30:00+05:30,1766048400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T15:30:00+05:30,1766052000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T15:30:00+05:30,1766052000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-18T16:30:00+05:30,1766055600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T09:30:00+05:30,1766116800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T09:30:00+05:30,1766116800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T10:30:00+05:30,1766120400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T10:30:00+05:30,1766120400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T10:30:00+05:30,1766120400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T13:30:00+05:30,1766131200000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T14:30:00+05:30,1766134800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T15:30:00+05:30,1766138400000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T16:30:00+05:30,1766142000000,select,,,0,0.0,0,0,0,0,,,,
2025-12-19T17:30:00+05:30,1766145600000,select,,,0,0.0,0,0,0,0,,,,
2025-12-20T15:30:00+05:30,1766224800000,select,,,0,0.0,0,0,0,0,,,,
2025-12-20T16:30:00+05:30,1766228400000,select,,,0,0.0,0,0,0,0,,,,
